videoId,field,languageId,currentValue,proposedValue,reasons,needsContentReview,published,reachability,httpStatus,checkedUrl,finalUrl
2_0-LivingWord,VideoTitle.value,6930, מילה חיה של אושר עילאי ,מילה חיה של אושר עילאי,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/living-word-beatitudes/ukrainian,
7_0-nfs0102,VideoTitle.value,21028, ¿Esta Dios en los detalles?,¿Esta Dios en los detalles?,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/12-is-god-in-the-details/bengali-indian,
7_0-nfs0102,VideoTitle.value,496,Le Dieu Du Miniuscule ,Le Dieu Du Miniuscule,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/12-is-god-in-the-details/french,
2_GOJ4934-0-0,VideoTitle.value,22658,"يسوع يشجع تلاميذه
",يسوع يشجع تلاميذه,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/jesus-comforts-his-disciples/arabic-modern-standard,
2_GOJ4934-0-0,VideoTitle.value,3934,Иисус Утешает Его Учеников ,Иисус Утешает Его Учеников,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/jesus-comforts-his-disciples/russian,
2_GOJ4934-0-0,VideoTitle.value,6464,यीशु ने अपने चेले को आराम दिया ,यीशु ने अपने चेले को आराम दिया,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/jesus-comforts-his-disciples/hindi,
2_Acts7313-0-0,VideoTitle.value,3934, Апостолы исцеляют множество народа,Апостолы исцеляют множество народа,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/the-apostles-heal-many/russian,
2_Acts7313-0-0,VideoTitle.value,6464,प्रेरितों ने बहुतों को चंगा किया ,प्रेरितों ने बहुतों को चंगा किया,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/the-apostles-heal-many/russian,
7_0-nfs04,VideoTitle.value,21028,¿Me hubiera gustado Jesús? ,¿Me hubiera gustado Jesús?,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/would-i-have-liked-jesus-episode-4/mandarin-china,
7_0-nfs04,VideoTitle.value,3934,Каким был Иисус на самом деле? ,Каким был Иисус на самом деле?,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/would-i-have-liked-jesus-episode-4/russian,
7_0-nfs04,VideoTitle.value,584,Eu teria gostado de Jesus? ,Eu teria gostado de Jesus?,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/would-i-have-liked-jesus-episode-4/portuguese-brazil,
2_GOJ4916-0-0,VideoTitle.value,407,زندگی  کی روٹی ,زندگی کی روٹی,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/bread-of-life/urdu,
2_GOJ4916-0-0,VideoTitle.value,6464,जीवन की रोटी ,जीवन की रोटी,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/bread-of-life/hindi,
2_GOJ4947-0-0,VideoTitle.value,3804,기적적인 고기잡이 ,기적적인 고기잡이,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/miraculous-catch/german-standard,
2_GOJ4947-0-0,VideoTitle.value,3934,Чудный Улов ,Чудный Улов,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/miraculous-catch/russian,
2_GOJ-0-0,VideoTitle.value,3804,"예수의 삶 (요한복음)
",예수의 삶 (요한복음),leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/life-of-jesus-gospel-of-john/french,
2_GOJ-0-0,VideoTitle.value,6464,(यूहञा रचित सुसमाचार) यीशु का जीवन ,(यूहञा रचित सुसमाचार) यीशु का जीवन,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/life-of-jesus-gospel-of-john/hindi,
2_Acts7369-0-0,VideoTitle.value,3934, Буря,Буря,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/the-storm/russian,
2_Acts7369-0-0,VideoTitle.value,6464,तूफ़ान ,तूफ़ान,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/the-storm/arabic-tunisian,
2_GOJ4913-0-0,VideoTitle.value,6464,पुत्र का गवाह ,पुत्र का गवाह,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/witness-to-the-son/hindi,
1_cl1303-0-0,VideoTitle.value,1106,"StoryClubs: Das Wunder vom Fischfang

",StoryClubs: Das Wunder vom Fischfang,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/storyclubs-miraculous-catch-of-fish/german-standard,
1_cl1303-0-0,VideoTitle.value,22658,"نادي القصة: معجزة صيد السمك
",نادي القصة: معجزة صيد السمك,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/storyclubs-miraculous-catch-of-fish/arabic-modern-standard,
1_cl1303-0-0,VideoTitle.value,3934,КлубИсторий: Чудный Улов ,КлубИсторий: Чудный Улов,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/storyclubs-miraculous-catch-of-fish/russian,
2_Acts7356-0-0,VideoTitle.value,3934, В Иерусалим,В Иерусалим,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/on-to-jerusalem/russian,
2_Acts7317-0-0,VideoTitle.value,3934, Обращение Стефана к синедриону,Обращение Стефана к синедриону,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/stephen-speech-to-the-sanhedrin/russian,
2_Acts7317-0-0,VideoTitle.value,6464,स्तिुफनुस का भाषण महासभा में ,स्तिुफनुस का भाषण महासभा में,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/stephen-speech-to-the-sanhedrin/english,
2_Acts7364-0-0,VideoTitle.value,3934, Павел перед судом Феликса,Павел перед судом Феликса,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/paul-trial-before-felix/russian,
2_0-FallingPlates,VideoTitle.value,6464,#फालिंगप्लेट्स ,#फालिंगप्लेट्स,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/fallingplates/hindi,
3_0-40DWJ_13-0-0,VideoTitle.value,139485,يوم 13 : الغفران والتوبيخ ,يوم 13 : الغفران والتوبيخ,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/day-13-forgiven-and-rebuked/acholi,
3_0-40DWJ_13-0-0,VideoTitle.value,22658,يوم 13 : الغفران والتوبيخ ,يوم 13 : الغفران والتوبيخ,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/day-13-forgiven-and-rebuked/arabic-modern-standard,
2_Acts7348-0-0,VideoTitle.value,3934, Идолы в Афинах,Идолы в Афинах,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/idols-in-athens/russian,
2_Acts7372-0-0,VideoTitle.value,3934, Павел прибывает в Рим,Павел прибывает в Рим,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/paul-finally-reaches-rome/russian,
2_Acts7372-0-0,VideoTitle.value,6464,पौलुस आख़िरकार रोम पहुँच गया ,पौलुस आख़िरकार रोम पहुँच गया,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/paul-finally-reaches-rome/tamazight-central-atlas,
2_GOJ4946-0-0,VideoTitle.value,3934,Фома Неверующий ,Фома Неверующий,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/doubting-thomas/russian,
2_GOJ4946-0-0,VideoTitle.value,6464,थोमा का संदेह करना ,थोमा का संदेह करना,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/doubting-thomas/hindi,
2_Acts7351-0-0,VideoTitle.value,3934, Павел в Ефесе,Павел в Ефесе,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/paul-in-ephesus/russian,
2_Acts7351-0-0,VideoTitle.value,6464,इफिसुस में पौलुस ,इफिसुस में पौलुस,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/paul-in-ephesus/arabic-tunisian,
2_GOJ4933-0-0,VideoTitle.value,1106,"Die Vorhersage von Verrat und Verleugnung
Verrat und Verleugnung vorhergesagt
",Die Vorhersage von Verrat und Verleugnung Verrat und Verleugnung vorhergesagt,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/betrayal-and-denial-foretold/german-standard,
2_GOJ4933-0-0,VideoTitle.value,139485,إعلان عن الخيانة والإنكار ,إعلان عن الخيانة والإنكار,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/betrayal-and-denial-foretold/indonesian-yesus,
2_GOJ4933-0-0,VideoTitle.value,21754,"背叛与否认的预言
",背叛与否认的预言,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/betrayal-and-denial-foretold/indonesian-yesus,
2_GOJ4933-0-0,VideoTitle.value,22658,"إعلان عن الخيانة والإنكار 
",إعلان عن الخيانة والإنكار,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/betrayal-and-denial-foretold/arabic-modern-standard,
2_GOJ4933-0-0,VideoTitle.value,6464,विश्वासघात और इनकार किया भविष्यवाणी का ,विश्वासघात और इनकार किया भविष्यवाणी का,leading-or-trailing-whitespace,false,true,SKIPPED_CHECK_LIMIT,,https://www.jesusfilm.org/watch/betrayal-and-denial-foretold/hindi,
6_GOMatt2503,VideoTitle.value,1106,LUMO - Matthäus 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,12551,LUMO - Mateo 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,13169,LUMO - มัทธิว 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,143871,LUMO - Матай 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,16639,LUMO - Matius 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,18259,LUMO - Матай 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,1942,LUMO - Matta 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,21028,LUMO - Mateo 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,21753,LUMO - 馬太福音 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,371,LUMO - Матай 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,3887,LUMO - Ma-thi-ơ 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,3934,LUMO - Матфея 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,407,LUMO - Matthew 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,496,LUMO - Matthieu 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,529,LUMO - Matthew 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,584,LUMO - Mateus 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2503,VideoTitle.value,6930,LUMO - מתי 5:1-48,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,1106,LUMO - Matthäus 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,12551,LUMO - Mateo 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,13169,LUMO - มัทธิว 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,143871,LUMO - Матай 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,16639,LUMO - Matius 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,18259,LUMO - Матай 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,1942,LUMO - Matta 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,21028,LUMO - Mateo 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,21753,LUMO - 馬太福音 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,371,LUMO - Матай 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,3887,LUMO - Ma-thi-ơ 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,3934,LUMO - Матфея 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,496,LUMO - Matthieu 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,529,LUMO - Matthew 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,584,LUMO - Mateus 9:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2506,VideoTitle.value,6930,LUMO - מתי ט':1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,1106,NUA: Ostern,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,12551,NUA: Pasko ng Pagkabuhay,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,139485,NUA: عيد الفصح,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,16639,NUA: Paskah,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,176243,NUA: ইস্টার,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,1942,NUA: Paskalya,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,21753,NUA: 復活節,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,21754,NUA: 复活节,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,22658,NUA: عيد الفصح,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,371,NUA: Пасха,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,3804,NUA: 부활절,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,3887,NUA: Lễ Phục Sinh,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,3934,NUA: Пасха,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,407,NUA: ایسٹر,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,496,NUA : Pâques,,possible-multilingual-concatenation;all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,529,NUA: Easter,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,584,NUA: Páscoa,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,6788,NUA: عید پاک,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,6930,NUA: פסחא,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
7_0-Easter,VideoTitle.value,7083,NUA：イースター,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
GOJohnCollection,VideoTitle.value,529,LUMO - The Gospel of John,,possible-multilingual-concatenation;all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_WayPatrickTrailer,VideoTitle.value,16639,St Patrick - Trailer,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_WayPatrickTrailer,VideoTitle.value,1942,Aziz Patrick - Fragman,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_WayPatrickTrailer,VideoTitle.value,3887,Thánh Patrick - Trailer,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_WayPatrickTrailer,VideoTitle.value,496,St Patrick - Bande annonce,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_WayPatrickTrailer,VideoTitle.value,529,St Patrick - Trailer,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_WayPatrickTrailer,VideoTitle.value,584,St Patrick - Trailer,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,1106,LUMO - Matthäus 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,12551,LUMO - Mateo 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,13169,LUMO - มัทธิว 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,143871,LUMO - Матай 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,16639,LUMO - Matius 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,18259,LUMO - Матай 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,1942,LUMO - Matta 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,21028,LUMO - Mateo 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,21753,LUMO - 馬太福音 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,371,LUMO - Матай 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,3887,LUMO - Ma-thi-ơ 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,3934,LUMO - Матфея 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,407,LUMO - متی 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,496,LUMO - Matthieu 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,529,LUMO - Matthew 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,584,LUMO - Mateus 15:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2512,VideoTitle.value,6930,LUMO - מתי טו:21-16:20,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,1106,LUMO - Matthäus 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,12551,LUMO - Mateo 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,13169,LUMO - มัทธิว 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,143871,LUMO - Матай 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,16639,LUMO - Matius 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,18259,LUMO - Матай 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,1942,LUMO - Matta 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,21028,LUMO - Mateo 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,21753,LUMO - 馬太福音 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,371,LUMO - Матай 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,3887,LUMO - Ma-thi-ơ 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,3934,LUMO - Матфея 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,407,LUMO - متی 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,496,LUMO - Matthieu 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,529,LUMO - Matthew 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,584,LUMO - Mateus 16:21-18:9,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2513,VideoTitle.value,6930,"LUMO - מתי ט""ז:21-18:9",,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,1106,LUMO - Lukas 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,12551,LUMO - Lucas 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,13169,LUMO - ลูกา 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,143871,LUMO - Лук 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,16639,LUMO - Lukas 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,18259,LUMO - Лук 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,1942,LUMO - Luka 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,21028,LUMO - Lucas 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,21753,LUMO - 路加福音 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,371,LUMO - Лұқа 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,3887,LUMO - Lc 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,3934,LUMO - Лука 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,407,LUMO - لوک 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,496,LUMO - Luc 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,529,LUMO - Luke 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,584,LUMO - Lucas 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,6788,LUMO - لوقا 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOLuke2618,VideoTitle.value,6930,LUMO - לוקס 18:9-43,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMark1512,VideoTitle.value,1106,LUMO - Markus 14:12-52,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMark1512,VideoTitle.value,12551,LUMO - Marcos 14:12-52,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMark1512,VideoTitle.value,13169,LUMO - มาระโก 14:12-52,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMark1512,VideoTitle.value,143871,LUMO - Марк 14:12-52,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMark1512,VideoTitle.value,16639,LUMO - Markus 14:12-52,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMark1512,VideoTitle.value,18259,LUMO - Марк 14:12-52,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
